joint_effect,from_state,to_state,x_variable,y_variable,x_value,y_value,transition_probability
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.20112249103075747,-0.3457964980698282,0.9999686837621256
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.21768192505997336,-0.3457964980698282,0.9999712393837484
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.23424135908918936,-0.3457964980698282,0.9999735795603286
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.25080079311840536,-0.3457964980698282,0.9999757221044021
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.26736022714762125,-0.3457964980698282,0.9999776833388323
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.28391966117683726,-0.3457964980698282,0.9999794782205155
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.30047909520605326,-0.3457964980698282,0.9999811204537723
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.31703852923526915,-0.3457964980698282,0.999982622594289
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.33359796326448515,-0.3457964980698282,0.9999839961443847
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.35015739729370104,-0.3457964980698282,0.9999852516403345
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.36671683132291705,-0.3457964980698282,0.9999863987324015
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.38327626535213305,-0.3457964980698282,0.9999874462581886
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.39983569938134894,-0.3457964980698282,0.9999884023098611
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.41639513341056494,-0.3457964980698282,0.9999892742957506
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.43295456743978095,-0.3457964980698282,0.9999900689968066
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.44951400146899684,-0.3457964980698282,0.9999907926183256
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.46607343549821284,-0.3457964980698282,0.9999914508373439
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.48263286952742884,-0.3457964980698282,0.9999920488460609
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.4991923035566448,-0.3457964980698282,0.999992591391617
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.4943737381963131,-0.33334364575916337,0.9981730885137109
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.47781430416709714,-0.33334364575916337,0.9983249799217597
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.46125487013788113,-0.33334364575916337,0.9984642608152914
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.4446954361086652,-0.33334364575916337,0.9985919749863018
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.42813600207944924,-0.33334364575916337,0.9987090803207781
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.41157656805023324,-0.33334364575916337,0.9988164557898667
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.3950171340210173,-0.33334364575916337,0.9989149078847075
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.37845769999180134,-0.33334364575916337,0.9990051765371732
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.36189826596258534,-0.33334364575916337,0.9990879405658706
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.3453388319333694,-0.33334364575916337,0.9991638226840315
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.32877939790415345,-0.33334364575916337,0.9992333941033312
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.31221996387493745,-0.33334364575916337,0.9992971787652221
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.2956605298457215,-0.33334364575916337,0.9993556572290662
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.27910109581650555,-0.33334364575916337,0.9994092702441896
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.26254166178728955,-0.33334364575916337,0.9994584220309508
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.24598222775807363,-0.33334364575916337,0.999503483294018
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.22942279372885765,-0.33334364575916337,0.9995447939892937
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.2128633596996417,-0.33334364575916337,0.9995826658642641
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.1963039256704257,-0.33334364575916337,0.9996173847900274
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.17974449164120976,-0.33334364575916337,0.9996492129018358
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.1631850576119938,-0.33334364575916337,0.9996783905636581
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.1466256235827778,-0.33334364575916337,0.9997051381710521
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.13006618955356186,-0.33334364575916337,0.9997296578055084
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.11350675552434591,-0.33334364575916337,0.9997521347523692
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.09694732149512991,-0.33334364575916337,0.9997727388934731
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.08038788746591397,-0.33334364575916337,0.9997916259847679
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.06382845343669802,-0.33334364575916337,0.9998089388283241
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.04726901940748207,-0.33334364575916337,0.9998248083474081
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.03070958537826607,-0.33334364575916337,0.9998393545725835
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.014150151349050122,-0.33334364575916337,0.9998526875461556
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.002409282680165825,-0.33334364575916337,0.9998649081516842
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.018968716709381772,-0.33334364575916337,0.9998761088747374
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.035528150738597775,-0.33334364575916337,0.9998863745005628
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.05208758476781378,-0.33334364575916337,0.999895782753878
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.06864701879702967,-0.33334364575916337,0.9999044048855665
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.08520645282624567,-0.33334364575916337,0.9999123062106648
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.10176588685546167,-0.33334364575916337,0.9999195466016704
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.11832532088467757,-0.33334364575916337,0.9999261809408723
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.13488475491389357,-0.33334364575916337,0.9999322595350882
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.15144418894310957,-0.33334364575916337,0.9999378284959312
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.16800362297232546,-0.33334364575916337,0.9999429300884578
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.18456305700154146,-0.33334364575916337,0.9999476030508198
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.20112249103075747,-0.33334364575916337,0.9999518828873217
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.21768192505997336,-0.33334364575916337,0.9999558021370974
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.23424135908918936,-0.33334364575916337,0.9999593906204166
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.25080079311840536,-0.33334364575916337,0.9999626756644897
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.26736022714762125,-0.33334364575916337,0.9999656823104653
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.28391966117683726,-0.33334364575916337,0.9999684335031824
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.30047909520605326,-0.33334364575916337,0.9999709502651124
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.31703852923526915,-0.33334364575916337,0.9999732518557987
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.33359796326448515,-0.33334364575916337,0.9999753559180025
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.35015739729370104,-0.33334364575916337,0.9999772786116556
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.36671683132291705,-0.33334364575916337,0.9999790347366329
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.38327626535213305,-0.33334364575916337,0.9999806378452742
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.39983569938134894,-0.33334364575916337,0.9999821003455055
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.41639513341056494,-0.33334364575916337,0.9999834335953378
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.43295456743978095,-0.33334364575916337,0.9999846479894637
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.44951400146899684,-0.33334364575916337,0.9999857530386013
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.46607343549821284,-0.33334364575916337,0.9999867574421925
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.48263286952742884,-0.33334364575916337,0.9999876691550021
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.4991923035566448,-0.33334364575916337,0.9999884954481272
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.4943737381963131,-0.3208907934484985,0.9971989245822146
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.47781430416709714,-0.3208907934484985,0.9974315990047514
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.46125487013788113,-0.3208907934484985,0.9976449891567428
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.4446954361086652,-0.3208907934484985,0.9978406859369258
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.42813600207944924,-0.3208907934484985,0.9980201501522301
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.41157656805023324,-0.3208907934484985,0.9981847229703336
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.3950171340210173,-0.3208907934484985,0.9983356355620564
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.37845769999180134,-0.3208907934484985,0.9984740179915685
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.36189826596258534,-0.3208907934484985,0.9986009074090422
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.3453388319333694,-0.3208907934484985,0.998717255597077
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.32877939790415345,-0.3208907934484985,0.9988239359190285
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.31221996387493745,-0.3208907934484985,0.9989217497142364
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.2956605298457215,-0.3208907934484985,0.9990114321821746
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.27910109581650555,-0.3208907934484985,0.9990936577946723
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.26254166178728955,-0.3208907934484985,0.9991690452726371
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.24598222775807363,-0.3208907934484985,0.9992381621611315
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.22942279372885765,-0.3208907934484985,0.9993015290342121
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.2128633596996417,-0.3208907934484985,0.9993596233586541
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.1963039256704257,-0.3208907934484985,0.9994128830435249
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.17974449164120976,-0.3208907934484985,0.9994617097005527
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.1631850576119938,-0.3208907934484985,0.9995064716383572
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.1466256235827778,-0.3208907934484985,0.9995475066118422
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.13006618955356186,-0.3208907934484985,0.9995851243464227
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.11350675552434591,-0.3208907934484985,0.9996196088552212
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.09694732149512991,-0.3208907934484985,0.999651220565972
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.08038788746591397,-0.3208907934484985,0.9996801982730442
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.06382845343669802,-0.3208907934484985,0.9997067609287869
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.04726901940748207,-0.3208907934484985,0.9997311092872732
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.03070958537826607,-0.3208907934484985,0.9997534274124817
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.014150151349050122,-0.3208907934484985,0.9997738840619838
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.002409282680165825,-0.3208907934484985,0.9997926339563279
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.018968716709381772,-0.3208907934484985,0.9998098189434859
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.035528150738597775,-0.3208907934484985,0.9998255690669714
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.05208758476781378,-0.3208907934484985,0.9998400035455465
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.06864701879702967,-0.3208907934484985,0.9998532316717844
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.08520645282624567,-0.3208907934484985,0.9998653536361748
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.10176588685546167,-0.3208907934484985,0.9998764612829023
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.11832532088467757,-0.3208907934484985,0.9998866388029373
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.13488475491389357,-0.3208907934484985,0.999895963369613
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.15144418894310957,-0.3208907934484985,0.9999045057214365
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.16800362297232546,-0.3208907934484985,0.9999123306965034
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.18456305700154146,-0.3208907934484985,0.9999194977225047
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.20112249103075747,-0.3208907934484985,0.9999260612660155
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.21768192505997336,-0.3208907934484985,0.9999320712444246
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.23424135908918936,-0.3208907934484985,0.9999375734036052
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.25080079311840536,-0.3208907934484985,0.9999426096641622
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.26736022714762125,-0.3208907934484985,0.9999472184388614
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.28391966117683726,-0.3208907934484985,0.999951434923627
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.30047909520605326,-0.3208907934484985,0.9999552913643022
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.31703852923526915,-0.3208907934484985,0.9999588173011799
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.33359796326448515,-0.3208907934484985,0.999962039793147
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.35015739729370104,-0.3208907934484985,0.9999649836231366
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.36671683132291705,-0.3208907934484985,0.9999676714864314
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.38327626535213305,-0.3208907934484985,0.9999701241632505
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.39983569938134894,-0.3208907934484985,0.9999723606769115
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.41639513341056494,-0.3208907934484985,0.9999743984387744
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.43295456743978095,-0.3208907934484985,0.999976253381056
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.44951400146899684,-0.3208907934484985,0.9999779400785239
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.46607343549821284,-0.3208907934484985,0.9999794718599889
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.48263286952742884,-0.3208907934484985,0.9999808609104438
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.4991923035566448,-0.3208907934484985,0.9999821183646199
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.4943737381963131,-0.3084379411378337,0.9957075393338594
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.47781430416709714,-0.3084379411378337,0.9960636055669883
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.46125487013788113,-0.3084379411378337,0.9963902383585139
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.4446954361086652,-0.3084379411378337,0.9966898535044811
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.42813600207944924,-0.3084379411378337,0.9969646712245369
neutral_history_peer,Neutral,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.41157656805023324,-0.3084379411378337,0.9972167315613477
