joint_effect,from_state,to_state,x_variable,y_variable,x_value,y_value,transition_probability
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.47781430416709714,-0.33334364575916337,0.9558626039970766
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.46125487013788113,-0.33334364575916337,0.9609384828611827
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.4446954361086652,-0.33334364575916337,0.9654516994144082
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.42813600207944924,-0.33334364575916337,0.9694600030340927
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.41157656805023324,-0.33334364575916337,0.9730162389785737
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.3950171340210173,-0.33334364575916337,0.9761685291586027
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.37845769999180134,-0.33334364575916337,0.9789605090835428
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.36189826596258534,-0.33334364575916337,0.9814316007272986
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.3453388319333694,-0.33334364575916337,0.9836173053932912
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.32877939790415345,-0.33334364575916337,0.985549504355861
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.31221996387493745,-0.33334364575916337,0.9872567581384473
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.2956605298457215,-0.33334364575916337,0.9887645978072246
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.27910109581650555,-0.33334364575916337,0.9900958036776584
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.26254166178728955,-0.33334364575916337,0.9912706684207143
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.24598222775807363,-0.33334364575916337,0.9923072427837233
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.22942279372885765,-0.33334364575916337,0.99322156307161
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.2128633596996417,-0.33334364575916337,0.9940278602236999
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.1963039256704257,-0.33334364575916337,0.9947387508183637
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.17974449164120976,-0.33334364575916337,0.995365410683461
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.1631850576119938,-0.33334364575916337,0.9959177320190077
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.1466256235827778,-0.33334364575916337,0.9964044650775005
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.13006618955356186,-0.33334364575916337,0.996833345519277
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.11350675552434591,-0.33334364575916337,0.9972112085829247
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.09694732149512991,-0.33334364575916337,0.9975440911979926
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.08038788746591397,-0.33334364575916337,0.9978373231299701
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.06382845343669802,-0.33334364575916337,0.9980956081938603
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.04726901940748207,-0.33334364575916337,0.9983230965090385
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.03070958537826607,-0.33334364575916337,0.9985234486990086
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.014150151349050122,-0.33334364575916337,0.998699892868625
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.002409282680165825,-0.33334364575916337,0.9988552751207068
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.018968716709381772,-0.33334364575916337,0.9989921043054452
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.035528150738597775,-0.33334364575916337,0.9991125916307149
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.05208758476781378,-0.33334364575916337,0.9992186857000124
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.06864701879702967,-0.33334364575916337,0.9993121034876716
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.08520645282624567,-0.33334364575916337,0.9993943577083839
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.10176588685546167,-0.33334364575916337,0.9994667809898586
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.11832532088467757,-0.33334364575916337,0.9995305472136065
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.13488475491389357,-0.33334364575916337,0.9995866903490763
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.15144418894310957,-0.33334364575916337,0.9996361210705204
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.16800362297232546,-0.33334364575916337,0.9996796414137045
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.18456305700154146,-0.33334364575916337,0.9997179577006579
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.20112249103075747,-0.33334364575916337,0.9997516919347756
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.21768192505997336,-0.33334364575916337,0.9997813918454961
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.23424135908918936,-0.33334364575916337,0.999807539741179
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.25080079311840536,-0.33334364575916337,0.9998305603105042
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.26736022714762125,-0.33334364575916337,0.9998508274964352
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.28391966117683726,-0.33334364575916337,0.9998686705523461
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.30047909520605326,-0.33334364575916337,0.9998843793771119
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.31703852923526915,-0.33334364575916337,0.9998982092146168
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.33359796326448515,-0.33334364575916337,0.999910384793094
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.35015739729370104,-0.33334364575916337,0.9999211039708368
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.36671683132291705,-0.33334364575916337,0.9999305409469632
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.38327626535213305,-0.33334364575916337,0.9999388490889878
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.39983569938134894,-0.33334364575916337,0.9999461634228243
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.41639513341056494,-0.33334364575916337,0.9999526028254335
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.43295456743978095,-0.33334364575916337,0.9999582719555667
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.44951400146899684,-0.33334364575916337,0.9999632629538338
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.46607343549821284,-0.33334364575916337,0.9999676569396205
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.48263286952742884,-0.33334364575916337,0.9999715253291009
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.4991923035566448,-0.33334364575916337,0.9999749309956999
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.4943737381963131,-0.3208907934484985,0.9239520135101115
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.47781430416709714,-0.3208907934484985,0.9324376194279406
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.46125487013788113,-0.3208907934484985,0.9400377756478401
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.4446954361086652,-0.3208907934484985,0.9468316833926749
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.42813600207944924,-0.3208907934484985,0.9528943486288702
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.41157656805023324,-0.3208907934484985,0.9582961101102346
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.3950171340210173,-0.3208907934484985,0.9631023823087502
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.37845769999180134,-0.3208907934484985,0.9673735684305973
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.36189826596258534,-0.3208907934484985,0.9711651041042298
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.3453388319333694,-0.3208907934484985,0.9745275980697288
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.32877939790415345,-0.3208907934484985,0.9775070418290106
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.31221996387493745,-0.3208907934484985,0.9801450654434771
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.2956605298457215,-0.3208907934484985,0.9824792213298186
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.27910109581650555,-0.3208907934484985,0.9845432819404188
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.26254166178728955,-0.3208907934484985,0.9863675406197783
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.24598222775807363,-0.3208907934484985,0.9879791077394829
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.22942279372885765,-0.3208907934484985,0.9894021964902285
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.2128633596996417,-0.3208907934484985,0.9906583945186036
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.1963039256704257,-0.3208907934484985,0.9917669190085954
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.17974449164120976,-0.3208907934484985,0.9927448538895565
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.1631850576119938,-0.3208907934484985,0.9936073686639069
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.1466256235827778,-0.3208907934484985,0.9943679189419478
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.13006618955356186,-0.3208907934484985,0.9950384291929548
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.11350675552434591,-0.3208907934484985,0.9956294585089343
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.09694732149512991,-0.3208907934484985,0.9961503503611131
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.08038788746591397,-0.3208907934484985,0.9966093674345615
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.06382845343669802,-0.3208907934484985,0.9970138126733842
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.04726901940748207,-0.3208907934484985,0.9973701376736177
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.03070958537826607,-0.3208907934484985,0.9976840395356406
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.014150151349050122,-0.3208907934484985,0.9979605472421793
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.002409282680165825,-0.3208907934484985,0.9982040985690719
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.018968716709381772,-0.3208907934484985,0.9984186084693452
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.035528150738597775,-0.3208907934484985,0.9986075298008551
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.05208758476781378,-0.3208907934484985,0.9987739071966775
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.06864701879702967,-0.3208907934484985,0.9989204248076479
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.08520645282624567,-0.3208907934484985,0.9990494485793618
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.10176588685546167,-0.3208907934484985,0.9991630636624327
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.11832532088467757,-0.3208907934484985,0.9992631074954325
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.13488475491389357,-0.3208907934484985,0.9993511990449537
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.15144418894310957,-0.3208907934484985,0.999428764636698
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.16800362297232546,-0.3208907934484985,0.9994970607653767
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.18456305700154146,-0.3208907934484985,0.999557194229295
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.20112249103075747,-0.3208907934484985,0.9996101398976158
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.21768192505997336,-0.3208907934484985,0.9996567563841556
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.23424135908918936,-0.3208907934484985,0.9996977998709041
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.25080079311840536,-0.3208907934484985,0.9997339362970094
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.26736022714762125,-0.3208907934484985,0.999765752104415
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.28391966117683726,-0.3208907934484985,0.999793763709452
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.30047909520605326,-0.3208907934484985,0.9998184258501945
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.31703852923526915,-0.3208907934484985,0.9998401389420549
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.33359796326448515,-0.3208907934484985,0.9998592555587026
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.35015739729370104,-0.3208907934484985,0.9998760861417431
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.36671683132291705,-0.3208907934484985,0.9998909040304805
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.38327626535213305,-0.3208907934484985,0.9999039498923936
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.39983569938134894,-0.3208907934484985,0.9999154356254515
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.41639513341056494,-0.3208907934484985,0.9999255477950305
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.43295456743978095,-0.3208907934484985,0.9999344506607776
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.44951400146899684,-0.3208907934484985,0.9999422888422139
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.46607343549821284,-0.3208907934484985,0.9999491896661059
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.48263286952742884,-0.3208907934484985,0.9999552652335217
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,0.4991923035566448,-0.3208907934484985,0.9999606142399863
appreciation_history_peer,Appreciation,Aversion,team_t_minus_1_vs_team_t,team_vs_peer_average,-0.4943737381963131,-0.3084379411378337,0.8856017665454438
