manager_id,period_01_posterior_neutral,period_01_posterior_aversion,period_01_posterior_appreciation,period_02_posterior_neutral,period_02_posterior_aversion,period_02_posterior_appreciation,period_03_posterior_neutral,period_03_posterior_aversion,period_03_posterior_appreciation,period_04_posterior_neutral,period_04_posterior_aversion,period_04_posterior_appreciation,period_05_posterior_neutral,period_05_posterior_aversion,period_05_posterior_appreciation,period_06_posterior_neutral,period_06_posterior_aversion,period_06_posterior_appreciation,period_07_posterior_neutral,period_07_posterior_aversion,period_07_posterior_appreciation,period_08_posterior_neutral,period_08_posterior_aversion,period_08_posterior_appreciation,period_09_posterior_neutral,period_09_posterior_aversion,period_09_posterior_appreciation,period_10_posterior_neutral,period_10_posterior_aversion,period_10_posterior_appreciation,period_11_posterior_neutral,period_11_posterior_aversion,period_11_posterior_appreciation,period_12_posterior_neutral,period_12_posterior_aversion,period_12_posterior_appreciation,period_13_posterior_neutral,period_13_posterior_aversion,period_13_posterior_appreciation,period_14_posterior_neutral,period_14_posterior_aversion,period_14_posterior_appreciation,period_15_posterior_neutral,period_15_posterior_aversion,period_15_posterior_appreciation,period_16_posterior_neutral,period_16_posterior_aversion,period_16_posterior_appreciation,period_17_posterior_neutral,period_17_posterior_aversion,period_17_posterior_appreciation,period_18_posterior_neutral,period_18_posterior_aversion,period_18_posterior_appreciation,period_19_posterior_neutral,period_19_posterior_aversion,period_19_posterior_appreciation,period_20_posterior_neutral,period_20_posterior_aversion,period_20_posterior_appreciation,period_21_posterior_neutral,period_21_posterior_aversion,period_21_posterior_appreciation,period_22_posterior_neutral,period_22_posterior_aversion,period_22_posterior_appreciation,period_23_posterior_neutral,period_23_posterior_aversion,period_23_posterior_appreciation,period_24_posterior_neutral,period_24_posterior_aversion,period_24_posterior_appreciation,period_25_posterior_neutral,period_25_posterior_aversion,period_25_posterior_appreciation,period_26_posterior_neutral,period_26_posterior_aversion,period_26_posterior_appreciation
M0217,0.999999999915758,3.640521469730984e-31,8.424190751388309e-11,0.0151657631301019,0.9846988292418568,0.0001354076280409,0.0182812505337436,0.9817187493393196,1.2693634759341047e-10,0.0372828721345099,0.9627171275096862,3.558047428541958e-10,0.9999998599317204,5.1309084385090326e-17,1.400682788757015e-07,0.9998799242711218,1.146059529726332e-76,0.000120075728879,0.9999999995160458,7.694597582216233e-12,4.762591380350722e-10,0.9974444055496814,3.702770515676066e-93,0.0025555944503179,0.9999897596941164,9.335251925354727e-06,9.050539584926838e-07,0.961459476052242,1.3269124147228619e-55,0.0385405239477588,0.9695072012031196,8.419188378255049e-79,0.030492798796881,0.9944445651323168,4.75899555707502e-41,0.0055554348676834,0.1461281256210137,1.026050199150873e-96,0.8538718743789866,0.0687505862625331,8.249366141500214e-224,0.9312494137374672,0.3328240837852784,1.8181312019608533e-39,0.667175916214722,0.8650582616592999,2.173016849691264e-105,0.1349417383407,0.989519333715066,1.2167335678633682e-20,0.0104806662849334,0.1389149038828904,2.431232967569555e-84,0.8610850961171091,0.0008830268924869,3.3466666397512975e-104,0.9991169731075138,0.0038096677820602,4.7522038560344905e-52,0.9961903322179404,0.0003124274303937,1.9910538063923412e-95,0.9996875725696068,5.809429891934427e-05,4.549974983855389e-103,0.9999419057010802,5.719789560979086e-09,6.580042722714125e-185,0.9999999942802108,2.5950559262442535e-07,4.9840848883783406e-204,0.9999997404944078,0.0008538229082739,1.414427574873297e-134,0.9991461770917254,4.298240792052887e-06,1.796340559738054e-96,0.9999957017592078
M0218,0.9328744456740252,0.0671255542552546,7.07204061595861e-11,0.998319443432106,0.0016801126426178,4.439252760436541e-07,0.9978391952466356,4.4536857605026225e-08,0.0021607602165068,0.8146116170333222,0.1853883823755059,5.911719827158496e-10,0.0155932256933316,0.9843306805628352,7.609374383352154e-05,0.0722741800158491,0.9277258191059544,8.78196950663699e-10,0.9999998916292828,1.0800324361864557e-07,3.6747330205035336e-10,0.2546212704168271,0.7453772084151532,1.5211680199451783e-06,0.0380110122231592,0.961988749329465,2.3844737603487857e-07,0.9987872816207748,0.0012127167775193,1.6017055867725431e-09,0.6785433485284967,0.3214566514242607,4.724233684956677e-11,0.0510390652804971,0.9489608643438342,7.037566899199125e-08,0.99999953945948,9.117119331090113e-09,4.514234009783538e-07,0.4649833775919654,0.5350166136992729,8.708761648435639e-09,0.0203024400101849,0.979697559867854,1.2196134617863428e-10,0.0212118221628619,0.9787881773092154,5.279224647789575e-10,0.9898338143775014,0.0101661856223487,1.4995407744760356e-13,0.1023202901508798,0.8976796445493699,6.529975022972105e-08,0.0213592983683357,0.9786407016314388,2.255804442501897e-13,0.0068349409512319,0.9931650340296218,2.5019146540340893e-08,0.0420675521548862,0.957932447771856,7.325725727801976e-11,0.006235033048721,0.993764966951269,9.770187310588195e-15,0.0349610418687107,0.9640753649018208,0.0009635932294684,0.0017494816934018,3.699076771377362e-90,0.9982505183065984,0.00024025472508,2.1358285881776487e-83,0.9997597452749204,0.0017295836281809,4.559123509510287e-63,0.9982704163718186
M0219,0.9999999654983368,1.1421174537876812e-31,3.4501661954740666e-08,0.999998467691787,1.5303881319453538e-06,1.920080967235414e-09,0.2639148055095076,0.7360851939396212,5.508724500706321e-10,0.0038317890277228,0.9961682109425334,2.974534937581212e-11,0.0722441892309489,0.9277556669032704,1.4386577940153564e-07,0.1627162851297008,0.8372837026746799,1.2195619998649782e-08,0.9999136401548862,3.6034360989539946e-21,8.635984511267491e-05,0.9999586784031652,2.6638570559535913e-13,4.1321596567205215e-05,0.9999981824124402,5.084661760549359e-134,1.817587558544896e-06,0.9999998105046404,1.1103024713780593e-12,1.8949424925739094e-07,0.9971924253167912,7.426743098544491e-30,0.0028075746832101,0.9955430021978364,2.883833241273221e-25,0.0044569978021626,0.8931575070373832,1.9131847937110328e-50,0.1068424929626151,0.1089121354769034,1.0935005700548547e-161,0.8910878645230955,0.0003058537260123,1.0739029269729268e-111,0.9996941462739876,0.0025342742781751,5.17173169804378e-137,0.9974657257218232,0.2579517098912734,6.746444599591628e-50,0.7420482901087262,0.7250283344571227,5.8236951416787375e-31,0.2749716655428757,0.0115494725087657,4.644547340845285e-80,0.988450527491236,0.0001088675191,2.9124694866844384e-116,0.9998911324809008,3.819045198798967e-05,1.1408661455476304e-133,0.9999618095480128,0.0062384984014205,8.479282786176416e-40,0.9937615015985788,0.0002944129168305,2.8762200077101487e-63,0.9997055870831696,9.190377130726889e-05,7.727228048814464e-69,0.9999080962286916,3.576016274986177e-11,1.791107162698275e-296,0.9999999999642384,0.0001253747009854,9.220214244396309e-151,0.9998746252990128
M0220,0.9979499551679476,0.0020500447913524,4.069902597512715e-11,0.9994453949898102,0.000554599726808,5.2833820837781315e-09,0.9998700893141956,3.0733058171953853e-37,0.0001299106858048,0.8902151514705822,0.1097835091930689,1.339336349000454e-06,0.9997869147283998,1.1055138625337927e-67,0.0002130852715999,0.0204883011466334,0.9795116988533492,1.8008427019774064e-14,0.0383187954011738,0.9616730382174252,8.166381400066715e-06,0.1818645555167938,0.8181354444415316,4.167425266782374e-11,0.9999062455839008,1.0779297387571435e-46,9.375441609951676e-05,0.9896475674233092,8.276042045033716e-24,0.0103524325766915,0.7881090034080765,0.2118909785095802,1.8082343480945257e-08,0.9999995609817725,2.854979296339468e-07,1.5352029762915557e-07,0.998959671339242,6.999345156387763e-31,0.0010403286607588,0.9397551042075928,2.362795633895818e-40,0.0602448957924074,0.9999961958152628,1.4185211601389364e-29,3.804184736606859e-06,0.9999408894046126,2.5427132783047828e-05,3.3683462603805817e-05,0.9999767529674064,2.286857020102439e-05,3.784623917949535e-07,0.9841792438566273,1.4187741246670086e-19,0.0158207561433732,0.999891030264694,1.7859547747110534e-39,0.0001089697353057,0.1305802756998295,0.8694186754576355,1.048842535373772e-06,0.0070742321844148,0.9929257678155684,1.5965169778616214e-14,0.0070030571932327,0.9929969421623804,6.443860095977269e-10,0.0127250084211575,0.98718242041513,9.25711637129054e-05,0.0016055060587353,0.9983944938560058,8.525943848259667e-11,0.0123702549227941,0.9876294681739664,2.769032394318911e-07,0.9999777729321064,7.857123376483396e-15,2.2227067885727437e-05
M0221,0.9999999994628306,6.54213200853811e-13,5.365155594609124e-10,0.9980186997809954,0.0019812990941232,1.1248817330316974e-09,0.0928918685245241,0.907101396220074,6.735255402216922e-06,0.999986183696843,9.552334095369971e-21,1.3816303156839107e-05,0.9992841147511722,0.0007156417540458,2.434947817097792e-07,0.9998240986270004,1.030734235413972e-15,0.0001759013729981,0.9999999975541948,2.2634535792961246e-09,1.823518482695328e-10,0.4026333463458509,0.5973618421855561,4.811468592403993e-06,0.2249042452616787,0.7750957543020578,4.3626319336528754e-10,0.406218943926208,0.5937809418551346,1.142186575795783e-07,0.1681562666698709,0.8318437333241309,5.998235558887891e-12,0.0112275249195642,0.98877247505896,2.1475862939742357e-11,0.1808278197611251,0.819172180238754,1.21087444494795e-13,0.0203154982406408,0.9791584152946324,0.0005260864647266,0.1056540341415301,0.8943373233038543,8.642554615716278e-06,0.001781366338379,0.99821863353687,1.24750891145607e-10,0.0274581532471765,0.972541846751772,1.051492319308107e-12,0.1676233744866656,0.8323766236109615,1.9023727577810824e-09,0.9986586402092502,6.420020246473447e-40,0.0013413597907501,0.032184582159494,0.967815417840506,3.296719967756166e-16,0.03842391842797,0.9615760815720024,2.7825661897641825e-14,0.0067729301322696,0.993227069859012,8.71796850730025e-12,0.9976717993899844,1.846841088474565e-27,0.0023282006100154,0.9992972420665316,1.411092510703243e-54,0.0007027579334684,0.2352247982213973,2.5444408958649315e-139,0.7647752017786027,0.0054092645985945,2.2828507759607236e-160,0.9945907354014052
M0222,0.9999999074983108,1.4747953329988392e-30,9.250169015783933e-08,0.9999813805381098,1.3905452557909078e-29,1.8619461888694216e-05,0.9999864769635716,1.021951438285419e-33,1.3523036428516884e-05,0.9999991134637214,2.957171554441484e-50,8.86536280358402e-07,0.999956508519002,7.94431049165435e-47,4.349148099906916e-05,0.9999986835050226,9.8005731056866e-53,1.316494978396495e-06,0.9997575801230336,3.2118391719274127e-31,0.0002424198769664,0.9999869707713348,8.266178791855029e-92,1.302922866409318e-05,0.9997689773729322,5.932829629529759e-38,0.0002310226270661,0.747430208457464,1.6007213340698312e-66,0.2525697915425347,0.0476808681095962,1.0419661124690974e-176,0.9523191318904036,0.0004992668723141,1.1852291099972884e-169,0.9995007331276864,0.0100768906224295,6.791734002481869e-132,0.9899231093775692,0.102642201758029,3.222484169951599e-106,0.8973577982419705,0.1387346182214507,3.615440614236245e-68,0.8612653817785508,0.8354593836894403,1.479608501671163e-23,0.1645406163105592,0.7932378156860775,7.309486032312802e-98,0.206762184313923,0.8271940510990347,2.3314390450259727e-58,0.1728059489009639,0.0005708883375375,1.8652073548899964e-230,0.999429111662462,1.212202666322618e-05,7.736852335739568e-247,0.999987877973338,0.0459487330849346,6.571485589062124e-60,0.9540512669150636,1.7677366118021266e-05,2.508024717590856e-277,0.9999823226338814,5.5034251721594725e-09,4.9116042685437765e-144,0.9999999944965764,0.0002501741548753,3.2875224590873255e-91,0.9997498258451242,4.356727314651314e-07,8.166161822819941e-92,0.9999995643272672,0.0034183370746147,2.6505606852043077e-37,0.9965816629253852
M0223,0.999999998800698,3.19595230742148e-26,1.1993026649181502e-09,0.9982605390451044,0.0017393389571862,1.2199770865072126e-07,0.9298863187901252,0.070113681011152,1.9872358869778657e-10,0.9999968950988648,1.566101327165626e-38,3.1049011357750226e-06,0.9953806272143564,7.711320030846142e-71,0.0046193727856432,0.9999808751651276,1.156028997071628e-40,1.9124834872605987e-05,0.9997914327282118,1.2704282254511073e-13,0.0002085672716614,0.9999961189197584,2.616857954272021e-09,3.878463383291468e-06,0.9999999999765484,1.6186221724723665e-14,2.3435550333765964e-11,0.9999999993158948,4.6272328559017557e-10,2.2138221352324723e-10,0.0339382541844484,0.9660589616139584,2.7842015926466468e-06,0.0083411349701146,0.9916321315360316,2.6733493853170705e-05,9.520001294251584e-05,0.9999033233168574,1.4766701994154578e-06,1.7824749381644294e-05,0.999982175047744,2.0287362270309603e-10,0.0975862281084753,0.9024136874578444,8.443368120739634e-08,0.0729969807164514,0.927002799233901,2.2004964766767338e-07,0.9707417709523428,0.0289325949377153,0.0003256341099417,0.966057936611494,6.446302869565674e-61,0.0339420633885056,0.999079868981203,7.459611690242829e-28,0.0009201310187961,0.0010965815844307,0.9989034112992028,7.116366080750093e-09,0.021647112754619,0.9783528865627278,6.826530143982445e-10,0.9977192013481808,0.0022789643321531,1.834319666962308e-06,0.8897925067052466,2.984579210549569e-35,0.110207493294753,0.8653071986958657,0.1346777374163627,1.5063887772001198e-05,0.052856026685879,0.9471376637692503,6.3095448710812255e-06,0.0473522095064303,0.9526374451811838,1.034531238573901e-05
M0224,0.9999999996250608,5.233326761532873e-29,3.749392451857872e-10,0.9999782779278632,6.094128585564413e-103,2.1722072136376e-05,0.9999999541151336,6.981144622787314e-61,4.5884867012204756e-08,0.9957701638549562,2.1200611624481434e-80,0.0042298361450431,0.9999983337366888,6.844950523996646e-10,1.6655788156381562e-06,0.9999998195192624,8.450234866905387e-37,1.8048073697511397e-07,0.9996447072422188,1.2351847644701133e-35,0.0003552927577817,0.9977171106093492,4.288014657233893e-25,0.0022828893906507,0.9997807527881571,0.0001896911210022,2.955609084009775e-05,0.6538782774533576,0.3461217225407762,5.865805207719235e-12,0.9055869964615504,6.771561096935643e-39,0.0944130035384502,0.9822739369779891,5.531421248429033e-117,0.0177260630220104,0.9701736075195062,1.659151078097388e-86,0.029826392480494,0.9999632869566792,1.700164425801904e-47,3.671304332157168e-05,0.9983611396534868,0.0016388457593192,1.4587193027491181e-08,0.9968558409480592,0.0031441590476402,4.300322893241666e-12,0.0256666673145742,0.9743333276862264,4.9991987133528915e-09,0.197871708089743,0.8021282918773832,3.287386447053022e-11,0.9999999999518056,1.233689362457753e-19,4.8194974897246526e-11,0.9993264145024092,0.0006735854969768,6.146813181358045e-13,0.0043947322453661,0.9956052677546076,2.6547660488714347e-14,0.9999974927618432,7.97032462263719e-23,2.507238156108276e-06,0.9999129748111024,4.8801696321954605e-21,8.702518889838005e-05,0.021001948938463,0.9789980342630034,1.6798534231915732e-08,0.0007882846807215,0.9992117145081306,8.111486134623512e-10,0.0212313572610208,0.978768641916206,8.227731797666594e-10
M0225,0.0234624090527859,0.9759983740964396,0.0005392168507743,0.9999395208640904,6.046374860834178e-05,1.5387300536962386e-08,0.9999465171463682,5.3482296104429774e-05,5.575282332576941e-10,0.1609887360728456,0.8390103944381089,8.694890452392041e-07,0.1789609479914093,0.8210390520026054,5.985099238124656e-12,0.0144762793121607,0.9827529305116371,0.0027707901762028,0.999951303976948,1.9014792107233573e-05,2.9681230944866494e-05,0.3405437801899488,0.6594294069082374,2.681290181416166e-05,0.4047580131385336,0.5952419851176344,1.7438320987778235e-09,0.0065876748155809,0.993412325077142,1.0727678571953107e-10,0.9992404002236428,1.2756457846116429e-06,0.0007583241305729,0.3509301165571781,0.6490698831908691,2.519534953367848e-10,0.2546499920373405,0.7450313269162104,0.0003186810464494,0.1197417794180837,0.8802582205795553,2.3604723958705998e-12,0.9908492962872693,0.0091507036756437,3.7086690434480216e-11,0.93505422453917,0.0649428898820005,2.885578829140181e-06,0.9966339738023396,0.0033660261953831,2.277212545608005e-12,0.8436240509066668,0.1563759032176291,4.5875704449824885e-08,0.999985986875153,1.7701694332944616e-10,1.401294782983085e-05,0.0006255055184918,5.525011270318756e-67,0.9993744944815076,1.616054487596012e-05,2.90651202959416e-127,0.9999838394551238,0.0191326599429696,6.520103887791749e-16,0.9808673400570298,4.230304125747965e-05,1.2665587083340551e-136,0.9999576969587434,2.618764908810168e-05,8.935027486520765e-73,0.9999738123509124,1.6386921033849198e-08,3.6314918242217663e-199,0.999999983613078,2.502274594619893e-05,2.0237219417053676e-231,0.9999749772540536
M0226,0.9999999843549208,2.517140433173419e-90,1.5645079323871992e-08,0.9999998405017464,6.993591535162678e-35,1.5949825351476409e-07,0.999901518341136,8.570648227141774e-56,9.848165886389384e-05,0.9999998340567684,1.8326908400832138e-13,1.6594304826790496e-07,0.9999997935668756,4.687174784578684e-11,2.0638625275654581e-07,0.0435238152516211,0.956476184747276,1.102768160791903e-12,0.0007499800469903,0.9992155930011818,3.4426951827859564e-05,0.0004604474342946,0.9995380254525836,1.5271131216675918e-06,0.276843418615364,0.7231565813810686,3.567344861115944e-12,0.0132418860191141,0.9867581139793948,1.4910232469763985e-12,3.475221073808472e-05,0.9999321280108868,3.311977837524002e-05,0.6064045793347778,0.3935954206648639,3.5824121863421884e-13,0.2940070966614824,0.7059745166286813,1.838670983636634e-05,0.0856389399852416,0.9143442741481824,1.6785866576081485e-05,0.0044697622273151,0.995530237772528,1.5688253280507866e-13,6.725615304043943e-05,0.9999306043246036,2.139522356023461e-06,0.0011535793161481,0.998846420683174,6.778543675026797e-13,0.0013457474678515,0.998653982421264,2.701108845332277e-07,0.01252208717152,0.987477897069722,1.5758757939296353e-08,0.0056874800921365,0.994312519907857,6.5224508266876756e-15,0.1196759548967531,0.8803237659378518,2.791653950893693e-07,0.1020054760870635,0.8979939385632197,5.853497167853197e-07,0.9987339974878616,4.4012974602567495e-36,0.0012660025121384,0.9675058684552986,2.0460982548458446e-41,0.0324941315447014,0.0151229250880433,4.334223450777476e-62,0.9848770749119568,0.0050548167575281,5.278993242540964e-131,0.994945183242472
M0227,0.9999955279749212,4.47201761761701e-06,7.461391097191629e-12,0.9999987633902352,2.860115164264264e-07,9.505982486612592e-07,0.3065738746037357,0.6934261046727228,2.0723541318206952e-08,0.0288944284557059,0.971105534529209,3.7015085404781867e-08,0.0019544196295215,0.9980455510912086,2.9279269214955088e-08,2.2482806707830106e-07,0.9999997746245596,5.473735007355951e-10,0.0024595397435911,0.9975350575126896,5.4027437194437655e-06,0.9996663814847762,0.0001090646760907,0.0002245538391325,0.9942465020556382,0.0055400172930534,0.0002134806513089,0.0178901831789746,0.9821073168020528,2.500018972064879e-06,0.0480827451546477,0.9519172548452596,9.303579504345488e-14,0.0092815079979981,0.9907184816826576,1.0319344863759151e-08,0.9997691160573912,1.4908295683860167e-06,0.0002293931130402,0.9999087767716536,1.9894557324803055e-38,9.122322834595491e-05,0.0068496245987332,0.9931503642035274,1.1197739381676765e-08,0.0021517374246847,0.997848262575316,2.2003473727616566e-16,0.0017223111209305,0.9982776888789756,9.372393831103349e-14,0.0687240948760374,0.9312758367150394,6.840892302401948e-08,0.9999932167195944,1.72044798137254e-19,6.783280406003576e-06,0.0041439240768821,0.9958560759231116,7.017763878116319e-15,0.0316754291506503,0.968324570849338,1.1967734215829571e-14,0.0045779830088107,0.9954217867260936,2.302650948903286e-07,0.0094766434853662,0.9905233419006144,1.4614018760726881e-08,0.0238784032845157,0.9761215902628496,6.452635209478568e-09,0.9999987080810954,4.302137454566305e-13,1.2919184750671651e-06,0.0273601783329185,0.9726377041369992,2.117530081918622e-06
M0228,0.9999999985501162,8.33254060532259e-20,1.4498845865199262e-09,0.9999905372326704,1.9804128373621607e-55,9.462767329222804e-06,0.0149830074906252,0.9850169925073032,2.0722376048486014e-12,0.0064079856291416,0.993592012135775,2.235083446377157e-09,0.9999897561996584,2.6458293197251623e-18,1.0243800341285838e-05,0.0074990608724868,0.9924955937377804,5.345389733518208e-06,0.0009120049321639,0.9990840191213928,3.975946443751932e-06,0.027452568558802,0.9725473285209324,1.0292026562001204e-07,0.0100097187173711,0.989990281282079,5.503102071144574e-13,0.0005419356388428,0.9994543133019904,3.751059166344581e-06,0.1176066630231723,0.8823933369714484,5.380020264866689e-12,0.2793894829530476,0.7206105170434817,3.4710420963098408e-12,0.9997980072387193,3.067497554655282e-09,0.000201989693784,0.9976904589575936,8.083284098642823e-11,0.0023095409615743,0.9998969066368733,2.319124894041917e-56,0.0001030933631269,0.9590401337055824,2.498811051787673e-189,0.0409598662944175,0.867015852349462,7.2399894247683445e-90,0.1329841476505387,0.9849568122900222,6.722441596243746e-51,0.0150431877099784,0.988236707474988,4.151913368028469e-93,0.0117632925250126,0.3206731018497417,3.3076326274563514e-82,0.6793268981502579,0.9684048585996718,2.820808890695883e-46,0.0315951414003284,0.2228650290672729,0.7771349709318445,8.832026876593235e-13,0.0389695202178229,0.9610295463683522,9.33413825517352e-07,0.999494050644306,0.0004834189224906,2.253043320313452e-05,0.9996507153084124,1.1040617681572107e-16,0.0003492846915867,0.9999998797965174,3.4919656678213815e-08,8.528382571364402e-08
M0229,0.9999999748201626,2.257019048850131e-23,2.517983752901913e-08,0.9999545335908828,4.44736445820329e-05,9.927645351812206e-07,0.0134898009769139,0.9865099964058096,2.026172766304287e-07,0.999999971744751,2.0074539405248584e-32,2.8255249028519944e-08,0.9927297547815565,3.4648199626257326e-81,0.0072702452184434,0.9317100470378222,0.0682796527684897,1.0300193688027076e-05,0.9872129961317424,7.7831610009973e-101,0.0127870038682576,0.9999972592012012,1.9326901278877307e-07,2.5475297858099665e-06,0.9897368108788502,0.0002045966503015,0.0100585924708482,0.4909695544791779,0.5090286376814829,1.8078393390593388e-06,0.0833572802028756,0.9141087478947532,0.002533971902371,2.6854721713034672e-05,0.9999730503503504,9.492793657131109e-08,0.1758857938396842,0.8241142061602116,1.0415265602379433e-13,0.0009148354532197,0.9990851645467692,1.1019438839637932e-14,0.0011367553977756,0.9988514160317872,1.182857043718458e-05,0.2455636347101405,0.7544363652608445,2.901498618378489e-11,0.1984531742637235,0.8014738162981165,7.300943815977758e-05,0.9999912189982296,2.14767636459254e-37,8.781001770604931e-06,0.0758032107828149,0.924196748091357,4.112582812207976e-08,0.0021269129228633,0.997872626849311,4.602278258113368e-07,0.0006692175243953,2.7632210023284893e-186,0.9993307824756046,0.0078004695187031,9.525527201617229e-46,0.9921995304812968,0.0251476925442282,1.6923246820169964e-68,0.9748523074557718,0.0856411883867592,2.44181058542635e-14,0.9143588116132164,0.0245018063484884,0.9721511340654142,0.0033470595860973,0.0001298248393847,0.999811142726664,5.903243395145475e-05
M0230,0.9999944472959764,5.552702274067001e-06,1.748519775720315e-12,0.9999989040005242,1.088814804252174e-06,7.1846707203529034e-09,0.9998037979726656,0.0001962016696093,3.577250186269485e-10,0.9999939197202432,2.373302672424777e-06,3.706977083943439e-06,0.999999998390802,1.2186933577170664e-13,1.6090761744124534e-09,0.0498650190059191,0.950134977958764,3.0353171854710157e-09,0.0733995977062117,0.9266004014346606,8.591270984855698e-10,0.0183919895340047,0.9816080104653176,6.775138117230936e-13,0.0999971605010408,0.900000327789092,2.511709867323695e-06,0.066057000364878,0.9339429995637184,7.140465752448396e-11,0.7873930511225472,0.212606948813163,6.428981555655348e-11,0.0030356963105052,0.9969643002408584,3.44863638323518e-09,0.0769659692568042,0.9230338492575164,1.8148567891589774e-07,0.1604892083701017,0.8395107914346591,1.952379586101994e-10,0.0472061925649113,0.9523453849326214,0.0004484225024664,0.9999991815326164,8.184613765721639e-07,6.00656617348439e-12,0.4209287781744936,0.5790712218255021,5.075439981983968e-15,0.8802092187554742,0.1197907812443267,1.9784631450154946e-13,0.3981973104921725,0.6017940275825492,8.661925278498523e-06,0.9129088363719624,0.0870911636014303,2.660656288723208e-11,0.6752541082590501,9.668387132177452e-57,0.3247458917409492,0.4178241338835258,0.582175866020402,9.607229931171472e-11,0.1606256769332846,0.8393742728156008,5.025111372528394e-08,0.0414696180024807,0.9585303815110524,4.864660566249363e-10,0.9999840436583364,9.826310991393144e-06,6.130030673533749e-06,0.9993532924412348,2.1956762602561473e-54,0.0006467075587658
M0231,0.9984313047433716,0.0015686952469519,9.676621276406984e-12,0.99970377792514,1.6756440692257388e-82,0.0002962220748595,0.9999993589061388,3.5431579055112256e-10,6.407395462079938e-07,0.9999997709340618,2.109348095615573e-07,1.8131129191981662e-08,0.8199140438833766,0.1800857162818636,2.398347594987937e-07,0.0799943165795281,0.919998014103311,7.66931716166079e-06,0.0163287852761834,0.9835869708014704,8.424392234665576e-05,0.4861010843780367,1.8292290459812428e-39,0.5138989156219629,0.7602794885055457,0.2397104201585247,1.0091335928737491e-05,0.1533872451971319,0.8466127548024126,4.5468063716189437e-13,0.9880431323839204,0.0119568655610747,2.055004829589439e-09,0.9999999999713616,1.8515393220882e-19,2.863895977475557e-11,0.9999999999482244,4.132349646516369e-11,1.0451736482664564e-11,0.0655644486191464,0.934435551365904,1.4948891027736862e-11,0.0042720726134876,0.9957279273862945,2.1731069077321854e-13,0.1235143003798229,0.8764073001391487,7.839948102777482e-05,0.0010212125238123,0.9989768954515076,1.8920246802834335e-06,0.92105001245154,0.078949987541521,6.938225697721021e-12,0.1337199929081468,3.6378856270495817e-62,0.8662800070918526,0.1378644684619366,4.034768065856453e-63,0.8621355315380627,0.1015302607032764,1.4921254606128419e-21,0.8984697392967229,0.0657884970574828,1.9828748539557878e-56,0.934211502942517,0.9999936274357132,6.965842450701651e-36,6.372564287101776e-06,0.0577762912222139,0.9422235546426992,1.5413508645095213e-07,0.0054352118418937,0.9945647881581064,2.475792669381904e-18,0.0032998080224477,0.9967001902803058,1.697246124627884e-09
M0232,0.8700406286133798,0.1299587144955354,6.568910840824241e-07,0.3028673216220653,0.6971276657647597,5.0126131744216765e-06,0.9999973050315316,2.6935861281069405e-06,1.3823396415452655e-09,0.5786919344563455,0.4213080217774679,4.376618626017286e-08,0.4617611260148869,0.5382388739841568,9.562686247388926e-13,0.0031006040711169,0.9958136223334476,0.0010857735954353,0.0147886112520479,0.9852113850161064,3.731845935881135e-09,0.0606384253934816,0.93936157459921,7.308067544466428e-12,0.0030942159245518,0.9969057840754458,1.8269685487637458e-15,1.4952540596123584e-08,0.9999999844980128,5.494462611933072e-10,0.0689514752926249,0.9310453341874112,3.190519964768572e-06,0.11672913800629,0.883270856533933,5.4597771463445274e-09,0.5127456477155513,0.4872543522832352,1.2128677322757168e-12,0.6697998830803962,1.6744075780691711e-94,0.3302001169196039,0.0029304986660815,3.142285035781918e-124,0.9970695013339188,0.000196657123815,8.176735961919809e-82,0.9998033428761852,0.0061329287216087,1.0258951766728814e-100,0.9938670712783908,5.4619242036233573e-08,2.0265671709268042e-289,0.9999999453807572,2.26596754635792e-07,2.3224410832924925e-195,0.9999997734032452,0.9999173741648814,2.179327712546326e-36,8.262583511841006e-05,0.0157331635864259,0.9842668364048728,8.701920031137036e-12,0.8929399927516202,4.423974402872695e-132,0.1070600072483804,0.9933454399637018,0.0066539763152885,5.83721010330586e-07,0.9994347466831588,4.577074240153843e-77,0.0005652533168409,0.9960565559390908,3.88237161139922e-06,0.0039395616892973,0.961760625118456,1.0106301373800211e-59,0.0382393748815434
