manager_id,age_group,locality_group,age_x_locality,age_group_source,locality_group_source,n_periods,ai_authority_share_mean,escalation_share_mean,composite_kpi_score_mean,target_attainment_rate,share_aversion,share_neutral,share_appreciation,posterior_aversion_mean,posterior_neutral_mean,posterior_appreciation_mean,dominant_state,n_transitions,persistence_rate,upward_transition_rate,downward_transition_rate,n_second_order_windows,second_order_repeat_rate,second_order_reversal_rate
M0031,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.10960371849099179,0.6253534550154242,0.38988904885755127,0.0,0.5,0.19230769230769232,0.3076923076923077,0.4461928820263289,0.2463973435833875,0.3074097743902836,Aversion,25,0.68,0.16,0.16,24,0.7083333333333334,0.20833333333333334
M0032,Early-career proxy,Non-local,Early-career proxy | Non-local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.32757033193311275,0.5970125836390108,0.46417068067585154,0.07692307692307693,0.19230769230769232,0.5,0.3076923076923077,0.17814387229785725,0.5085924561525529,0.31326367154958984,Neutral,25,0.68,0.16,0.16,24,0.5,0.041666666666666664
M0033,Early-career proxy,Local,Early-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.26104705813166734,0.5410713855088439,0.4501414149230844,0.038461538461538464,0.34615384615384615,0.3076923076923077,0.34615384615384615,0.3460957258698397,0.3079560173668142,0.3459482567633461,Aversion,25,0.72,0.16,0.12,24,0.4583333333333333,0.0
M0034,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.3532929476313556,0.5239566251949004,0.5034930846160387,0.0,0.19230769230769232,0.8076923076923077,0.0,0.18009515807749457,0.8009494080444228,0.01895543387808276,Neutral,25,0.96,0.0,0.04,24,0.9166666666666666,0.0
M0035,Early-career proxy,Local,Early-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.24284098710676863,0.5434166270367664,0.44951840754538214,0.038461538461538464,0.4230769230769231,0.5769230769230769,0.0,0.4076657645223014,0.5870358990903323,0.005298336387366334,Neutral,25,0.8,0.08,0.12,24,0.8333333333333334,0.125
M0036,Early-career proxy,Local,Early-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.5705703494202167,0.4938288691565769,0.5878938132116662,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.0,0.4648274833980015,0.5317949252592541,0.003377591342744409,Neutral,25,0.64,0.16,0.2,24,0.5416666666666666,0.125
M0037,Senior-career proxy,Local,Senior-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.4803880161816739,0.4950679925032034,0.5189985204543344,0.15384615384615385,0.19230769230769232,0.2692307692307692,0.5384615384615384,0.16807532131903688,0.2838123368429363,0.5481123418380269,Appreciation,25,0.64,0.2,0.16,24,0.7916666666666666,0.25
M0038,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.3701438351219432,0.5723391183497696,0.4780773523644347,0.038461538461538464,0.19230769230769232,0.5,0.3076923076923077,0.1878520760145917,0.5237846294311023,0.28836329455430615,Neutral,25,0.8,0.08,0.12,24,0.625,0.0
M0039,Early-career proxy,Non-local,Early-career proxy | Non-local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.4248806941750647,0.5158094348663105,0.5376774549729227,0.038461538461538464,0.2692307692307692,0.6923076923076923,0.038461538461538464,0.2667251069958709,0.6933712927326714,0.03990360027145764,Neutral,25,0.64,0.16,0.2,24,0.625,0.16666666666666666
M0040,Early-career proxy,Local,Early-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.3376943535402192,0.560240557494545,0.47709015230452584,0.11538461538461539,0.15384615384615385,0.8076923076923077,0.038461538461538464,0.17586337980377362,0.7870102794199483,0.03712634077627804,Neutral,25,0.8,0.12,0.08,24,0.7916666666666666,0.08333333333333333
M0041,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.27724833924288045,0.5949606678578692,0.46425228179189065,0.0,0.3076923076923077,0.6153846153846154,0.07692307692307693,0.29813217096217975,0.5791283418831248,0.12273948715469546,Neutral,25,0.6,0.2,0.2,24,0.5,0.125
M0042,Mid-career proxy,Non-local,Mid-career proxy | Non-local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.3020373605025834,0.5227821395022123,0.4506827158718431,0.07692307692307693,0.5384615384615384,0.11538461538461539,0.34615384615384615,0.4842810928106837,0.16903499422875123,0.3466839129605651,Aversion,25,0.88,0.08,0.04,24,0.7916666666666666,0.0
M0043,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.18891467520506555,0.6074600004220071,0.44139935575890465,0.038461538461538464,0.2692307692307692,0.34615384615384615,0.38461538461538464,0.28398173157836215,0.34944373676842166,0.3665745316532162,Appreciation,25,0.72,0.16,0.12,24,0.5833333333333334,0.08333333333333333
M0044,Mid-career proxy,Non-local,Mid-career proxy | Non-local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.29804014886055236,0.5999941580107013,0.4726674217561545,0.0,0.34615384615384615,0.5769230769230769,0.07692307692307693,0.3262534809958101,0.5887912638564043,0.08495525514778555,Neutral,25,0.6,0.16,0.24,24,0.5416666666666666,0.16666666666666666
M0045,Mid-career proxy,Non-local,Mid-career proxy | Non-local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.11809884723221516,0.6217624300854996,0.39131806540728686,0.0,0.07692307692307693,0.5769230769230769,0.34615384615384615,0.07896552731604808,0.5840364408598862,0.33699803182406546,Neutral,25,0.72,0.16,0.12,24,0.5833333333333334,0.08333333333333333
M0046,Senior-career proxy,Local,Senior-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.18581699202266416,0.6245041722111376,0.455593407116068,0.0,0.038461538461538464,0.46153846153846156,0.5,0.04233776939755381,0.4977886850797667,0.45987354552267934,Appreciation,25,0.88,0.08,0.04,24,0.8333333333333334,0.041666666666666664
M0047,Senior-career proxy,Non-local,Senior-career proxy | Non-local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.3714979607928529,0.5070825837223013,0.48935495843424803,0.07692307692307693,0.5769230769230769,0.4230769230769231,0.0,0.5157933211330991,0.48418740946885036,1.926939805046838e-05,Aversion,25,0.48,0.24,0.28,24,0.5,0.2916666666666667
M0048,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.21526105343003865,0.6402723513113187,0.4356511887232732,0.0,0.5384615384615384,0.46153846153846156,0.0,0.5315483052179706,0.4682932116423375,0.00015848313969192823,Aversion,25,0.64,0.16,0.2,24,0.5,0.125
M0049,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.4446657779002296,0.5556174206667814,0.5115799443470996,0.15384615384615385,0.2692307692307692,0.46153846153846156,0.2692307692307692,0.25040017514565677,0.47667476709815215,0.2729250577561908,Neutral,25,0.6,0.2,0.2,24,0.5416666666666666,0.16666666666666666
M0050,Senior-career proxy,Local,Senior-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.3759721226861196,0.5494433304921466,0.4896626859428609,0.0,0.34615384615384615,0.4230769230769231,0.23076923076923078,0.34047251396435085,0.42838129803546104,0.2311461880001883,Neutral,25,0.64,0.2,0.16,24,0.4583333333333333,0.08333333333333333
M0051,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.3776079254167327,0.5790748318761813,0.5145597693078724,0.038461538461538464,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.2631613641480742,0.35398837382031334,0.3828502620316125,Appreciation,25,0.68,0.16,0.16,24,0.4166666666666667,0.041666666666666664
M0052,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.5606034727169623,0.43976707215759003,0.5409152103088716,0.15384615384615385,0.2692307692307692,0.5,0.23076923076923078,0.2548378657670352,0.5019305563278015,0.24323157790516317,Neutral,25,0.8,0.12,0.08,24,0.5833333333333334,0.0
M0053,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.4590705032708875,0.5140491441210154,0.5287735253275616,0.23076923076923078,0.34615384615384615,0.38461538461538464,0.2692307692307692,0.321768565642826,0.41228917620264344,0.26594225815453054,Neutral,25,0.68,0.16,0.16,24,0.5833333333333334,0.08333333333333333
M0054,Senior-career proxy,Local,Senior-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.374951239532901,0.5396512047948863,0.5203331546721224,0.11538461538461539,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.4713679668347685,0.4517106814345476,0.07692135173068386,Neutral,25,0.56,0.24,0.2,24,0.4583333333333333,0.16666666666666666
M0055,Senior-career proxy,Local,Senior-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.3598031833960117,0.5540667383984099,0.511091453808582,0.0,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.30166562206795566,0.5471533129824896,0.15118106494955483,Neutral,25,0.64,0.16,0.2,24,0.7083333333333334,0.20833333333333334
M0056,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.4612243116963409,0.46051715947858995,0.5350071612086063,0.2692307692307692,0.15384615384615385,0.5769230769230769,0.2692307692307692,0.1949430918250458,0.5353750464451452,0.26968186172980907,Neutral,25,0.72,0.16,0.12,24,0.625,0.08333333333333333
M0057,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.3911256320445131,0.5227393031896319,0.496671108599818,0.038461538461538464,0.5384615384615384,0.46153846153846156,0.0,0.5249443670941892,0.4749414297774347,0.00011420312837600102,Aversion,25,0.52,0.24,0.24,24,0.4583333333333333,0.20833333333333334
M0058,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.3417558974024076,0.5331046588766386,0.4671986031833399,0.038461538461538464,0.8461538461538461,0.15384615384615385,0.0,0.826074863752553,0.1739019928001129,2.3143447334150603e-05,Aversion,25,0.8,0.08,0.12,24,0.8333333333333334,0.125
M0059,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.41216515467594605,0.49387776256173055,0.5400229657531294,0.2692307692307692,0.6153846153846154,0.38461538461538464,0.0,0.610786347413742,0.38773146055449376,0.0014821920317641493,Aversion,25,0.8,0.08,0.12,24,0.6666666666666666,0.041666666666666664
M0060,Mid-career proxy,Non-local,Mid-career proxy | Non-local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.4519337951557768,0.5054671734011223,0.5056733444425879,0.15384615384615385,0.07692307692307693,0.6538461538461539,0.2692307692307692,0.08668032883523122,0.6418951632198535,0.27142450794491524,Neutral,25,0.8,0.12,0.08,24,0.6666666666666666,0.041666666666666664
M0061,Early-career proxy,Local,Early-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.37561336138145496,0.5197224370151234,0.48815350475164904,0.07692307692307693,0.5769230769230769,0.38461538461538464,0.038461538461538464,0.5660869618213211,0.39721067242783026,0.03670236575084858,Aversion,25,0.6,0.2,0.2,24,0.5416666666666666,0.16666666666666666
M0062,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.28241817501266947,0.4809044043275382,0.43263040878096937,0.038461538461538464,0.038461538461538464,0.5384615384615384,0.4230769230769231,0.04087161430046959,0.5538879300547086,0.40524045564482175,Neutral,25,0.8,0.12,0.08,24,0.6666666666666666,0.041666666666666664
M0063,Senior-career proxy,Local,Senior-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.3203181093504747,0.5023859761163662,0.45317365468739734,0.038461538461538464,0.15384615384615385,0.7692307692307693,0.07692307692307693,0.12792807810653378,0.7645452006482671,0.10752672124519881,Neutral,25,0.72,0.12,0.16,24,0.5416666666666666,0.041666666666666664
M0064,Early-career proxy,Local,Early-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.4529496470050733,0.5921001301704502,0.5204913386280325,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.15384615384615385,0.09075132802180909,0.7418602221819209,0.16738844979626993,Neutral,25,0.76,0.12,0.12,24,0.7083333333333334,0.08333333333333333
M0065,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.4480560213405653,0.4869417552927396,0.5184083691765953,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.15384615384615385,0.08684962764795558,0.755655656046918,0.15749471630512654,Neutral,25,0.76,0.12,0.12,24,0.6666666666666666,0.08333333333333333
M0066,Senior-career proxy,Local,Senior-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.18220640584291178,0.6359901856461582,0.4046119214473273,0.0,0.11538461538461539,0.38461538461538464,0.5,0.11452869510199933,0.36794933073130576,0.5175219741666948,Appreciation,25,0.72,0.16,0.12,24,0.6666666666666666,0.125
M0067,Early-career proxy,Local,Early-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.4341401296661877,0.5147370565264298,0.4963660914792499,0.23076923076923078,0.4230769230769231,0.38461538461538464,0.19230769230769232,0.32663128905828737,0.46545227477796897,0.2079164361637436,Aversion,25,0.6,0.2,0.2,24,0.5833333333333334,0.16666666666666666
M0068,Mid-career proxy,Local,Mid-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.28667052425075634,0.6005667945360611,0.4521841970506549,0.038461538461538464,0.5,0.5,0.0,0.4660666459903852,0.5336076155911894,0.0003257384184252209,Neutral,25,0.36,0.32,0.32,24,0.4583333333333333,0.375
M0069,Early-career proxy,Local,Early-career proxy | Local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.45847864310755254,0.46094913531349513,0.5277040836571903,0.19230769230769232,0.5384615384615384,0.46153846153846156,0.0,0.5011725981343287,0.4953153308278245,0.0035120710378467143,Aversion,25,0.8,0.08,0.12,24,0.6666666666666666,0.041666666666666664
M0070,Mid-career proxy,Non-local,Mid-career proxy | Non-local,seniority_years proxy because no manager age column exists in the workbook,region proxy because no manager local/non-local column exists,26,0.4336074385764816,0.574972199860552,0.4916925925064459,0.11538461538461539,0.7307692307692307,0.19230769230769232,0.07692307692307693,0.7290836810323582,0.19413223192634813,0.07678408704129348,Aversion,25,0.76,0.12,0.12,24,0.7083333333333334,0.08333333333333333
