joint_effect,from_state,to_state,x_variable,y_variable,x_value,y_value,transition_probability
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.32665752670607356,0.0,1.673008618552594e-11
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.3391103790167384,0.0,8.284857122806791e-12
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.35156323132740336,0.0,4.102600887609458e-12
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.3640160836380682,0.0,2.031532298679146e-12
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.37646893594873304,0.0,1.0059597264929555e-12
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.3889217882593979,0.0,4.981172197315563e-13
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.4013746405700627,0.0,2.466481905394778e-13
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.3457964980698282,0.016666666666666666,0.9991031370784064
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.33334364575916337,0.016666666666666666,0.9985933142135235
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.3208907934484985,0.016666666666666666,0.9977939148137815
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.3084379411378337,0.016666666666666666,0.996540982249827
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.2959850888271688,0.016666666666666666,0.9945786729519515
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.28353223651650394,0.016666666666666666,0.9915093205824311
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.2710793842058391,0.016666666666666666,0.98671881544601
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.25862653189517426,0.016666666666666666,0.9792688542425432
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.24617367958450942,0.016666666666666666,0.9677506103026265
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.23372082727384458,0.016666666666666666,0.9501085165555821
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.22126797496317974,0.016666666666666666,0.9234823403517993
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.20881512265251487,0.016666666666666666,0.8842003307261029
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.19636227034185003,0.016666666666666666,0.82818857550007
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.18390941803118518,0.016666666666666666,0.7521525918192837
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.17145656572052032,0.016666666666666666,0.6556506651949842
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.15900371340985547,0.016666666666666666,0.5432748561197922
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.14655086109919063,0.016666666666666666,0.42502062891007936
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.1340980087885258,0.016666666666666666,0.31337329395163316
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.12164515647786095,0.016666666666666666,0.21850489503684706
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.10919230416719608,0.016666666666666666,0.1450856632509392
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.09673945185653124,0.016666666666666666,0.09247660069135065
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.08428659954586637,0.016666666666666666,0.05699084624901206
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.07183374723520153,0.016666666666666666,0.034146923969201215
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.05938089492453669,0.016666666666666666,0.019969670974731787
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.046928042613871845,0.016666666666666666,0.011429712058821566
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.034475190303207004,0.016666666666666666,0.0064150745916887845
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.022022337992542163,0.016666666666666666,0.0035365866610301833
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.009569485681877321,0.016666666666666666,0.0019180693601293858
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.002883366628787576,0.016666666666666666,0.0010250410297711705
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.015336218939452417,0.016666666666666666,0.0005406804977484775
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.02778907125011726,0.016666666666666666,0.00028196601352667336
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.0402419235607821,0.016666666666666666,0.0001456213163945461
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.05269477587144694,0.016666666666666666,7.459271953287398e-05
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.06514762818211178,0.016666666666666666,3.7950648192066225e-05
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.07760048049277662,0.016666666666666666,1.9201168635629188e-05
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.09005333280344147,0.016666666666666666,9.671192546924523e-06
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.10250618511410631,0.016666666666666666,4.853568674550106e-06
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.1149590374247712,0.016666666666666666,2.4287851578270593e-06
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.12741188973543605,0.016666666666666666,1.2126153771446546e-06
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.1398647420461009,0.016666666666666666,6.0432739957179e-07
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.15231759435676573,0.016666666666666666,3.00748955877302e-07
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.16477044666743063,0.016666666666666666,1.4950360328155892e-07
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.17722329897809547,0.016666666666666666,7.425404378974609e-08
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.1896761512887603,0.016666666666666666,3.685465610096848e-08
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.20212900359942515,0.016666666666666666,1.828241234762029e-08
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.21458185591009,0.016666666666666666,9.065557037998715e-09
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.22703470822075483,0.016666666666666666,4.4938150716869785e-09
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.23948756053141967,0.016666666666666666,2.2270332988697815e-09
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.2519404128420845,0.016666666666666666,1.1034516018220287e-09
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.26439326515274936,0.016666666666666666,5.466556286791531e-10
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.2768461174634142,0.016666666666666666,2.7078401316685363e-10
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.28929896977407904,0.016666666666666666,1.3411962139627905e-10
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.3017518220847439,0.016666666666666666,6.64248551791483e-11
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.3142046743954087,0.016666666666666666,3.2896131510568444e-11
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.32665752670607356,0.016666666666666666,1.6290722022793094e-11
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.3391103790167384,0.016666666666666666,8.067171785741471e-12
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.35156323132740336,0.016666666666666666,3.994762737626691e-12
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.3640160836380682,0.016666666666666666,1.9781167000891022e-12
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.37646893594873304,0.016666666666666666,9.795035650603549e-13
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.3889217882593979,0.016666666666666666,4.850146377268079e-13
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.4013746405700627,0.016666666666666666,2.401593862465991e-13
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.3457964980698282,0.03333333333333333,0.9991745918939718
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.33334364575916337,0.03333333333333333,0.9987052383379769
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.3208907934484985,0.03333333333333333,0.9979691197160855
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.3084379411378337,0.03333333333333333,0.9968149840112028
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.2959850888271688,0.03333333333333333,0.9950065496444311
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.28353223651650394,0.03333333333333333,0.9921759591206236
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.2710793842058391,0.03333333333333333,0.9877537738600692
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.25862653189517426,0.03333333333333333,0.9808668340542677
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.24617367958450942,0.03333333333333333,0.9701970558444167
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.23372082727384458,0.03333333333333333,0.9538053998409305
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.22126797496317974,0.03333333333333333,0.9289589124224326
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.20881512265251487,0.03333333333333333,0.892075241603623
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.19636227034185003,0.03333333333333333,0.8390293032458631
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.18390941803118518,0.03333333333333333,0.7661870562190978
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.17145656572052032,0.03333333333333333,0.6723868924356029
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.15900371340985547,0.03333333333333333,0.5612888710452107
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.14655086109919063,0.03333333333333333,0.44225996879256113
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.1340980087885258,0.03333333333333333,0.3279620815468752
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.12164515647786095,0.03333333333333333,0.22947668119283554
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.10919230416719608,0.03333333333333333,0.1525089916208403
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.09673945185653124,0.03333333333333333,0.09706005118905593
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.08428659954586637,0.03333333333333333,0.05960495543921892
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.07183374723520153,0.03333333333333333,0.03553467703568381
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.05938089492453669,0.03333333333333333,0.020656934974218125
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.046928042613871845,0.03333333333333333,0.011745901185013233
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.034475190303207004,0.03333333333333333,0.006548379595030606
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.022022337992542163,0.03333333333333333,0.003586380827575757
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.009569485681877321,0.03333333333333333,0.001933029512556659
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.002883366628787576,0.03333333333333333,0.001027191508508739
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.015336218939452417,0.03333333333333333,0.0005390914635082689
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.02778907125011726,0.03333333333333333,0.00027991168533892904
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.0402419235607821,0.03333333333333333,0.0001440248361274213
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.05269477587144694,0.03333333333333333,7.354669392695087e-05
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.06514762818211178,0.03333333333333333,3.7323158356336326e-05
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.07760048049277662,0.03333333333333333,1.8844562519380757e-05
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.09005333280344147,0.03333333333333333,9.475732180079266e-06
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.10250618511410631,0.03333333333333333,4.7491279212296e-06
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.1149590374247712,0.03333333333333333,2.3740013951609237e-06
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.12741188973543605,0.03333333333333333,1.184269774108037e-06
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.1398647420461009,0.03333333333333333,5.898111611429121e-07
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.15231759435676573,0.03333333333333333,2.933726454596688e-07
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.16477044666743063,0.03333333333333333,1.4577759060858477e-07
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.17722329897809547,0.03333333333333333,7.238046036253912e-08
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.1896761512887603,0.03333333333333333,3.591583559318094e-08
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.20212900359942515,0.03333333333333333,1.7813251776446783e-08
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.21458185591009,0.03333333333333333,8.831588860640318e-09
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.22703470822075483,0.03333333333333333,4.377323761857203e-09
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.23948756053141967,0.03333333333333333,2.1691051429574073e-09
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.2519404128420845,0.03333333333333333,1.074673162364333e-09
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.26439326515274936,0.03333333333333333,5.323693089353838e-10
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.2768461174634142,0.03333333333333333,2.6369604134952503e-10
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.28929896977407904,0.03333333333333333,1.3060459542645877e-10
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.3017518220847439,0.03333333333333333,6.46823111037548e-11
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.3142046743954087,0.03333333333333333,3.2032513702172685e-11
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.32665752670607356,0.03333333333333333,1.5862796407364036e-11
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.3391103790167384,0.03333333333333333,7.855167689308514e-12
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.35156323132740336,0.03333333333333333,3.8897443560804924e-12
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.3640160836380682,0.03333333333333333,1.926099883452833e-12
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.37646893594873304,0.03333333333333333,9.53740998150226e-13
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.3889217882593979,0.03333333333333333,4.722558677739021e-13
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.4013746405700627,0.03333333333333333,2.3384096558250197e-13
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.3457964980698282,0.05,0.9992403351591012
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.33334364575916337,0.05,0.9988082215048003
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.3208907934484985,0.05,0.9981303429040855
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.3084379411378337,0.05,0.9970671573079654
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.2959850888271688,0.05,0.9954004352919172
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.28353223651650394,0.05,0.9927898812746561
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.2710793842058391,0.05,0.9887074926416101
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.25862653189517426,0.05,0.9823408555944921
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.24617367958450942,0.05,0.9724572689875579
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.23372082727384458,0.05,0.9572291383190199
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.22126797496317974,0.05,0.9340494400516136
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.20881512265251487,0.05,0.8994345262051401
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.19636227034185003,0.05,0.8492374226385965
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.18390941803118518,0.05,0.7795368754812618
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.17145656572052032,0.05,0.6885056162777184
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.15900371340985547,0.05,0.5788765671427734
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.14655086109919063,0.05,0.45930961293090217
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.1340980087885258,0.05,0.3425318939630004
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.12164515647786095,0.05,0.24048615033306167
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.10919230416719608,0.05,0.1599487391247825
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.09673945185653124,0.05,0.10162078462705039
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.08428659954586637,0.05,0.06217321375524926
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.07183374723520153,0.05,0.03687378187499385
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.05938089492453669,0.05,0.021304628487389586
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.046928042613871845,0.05,0.012034768525728119
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.034475190303207004,0.05,0.006664929331813256
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.022022337992542163,0.05,0.003626818428108111
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,-0.009569485681877321,0.05,0.0019431572019561723
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.002883366628787576,0.05,0.0010270092901720153
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.015336218939452417,0.05,0.0005364426120702449
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.02778907125011726,0.05,0.0002774024115016743
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.0402419235607821,0.05,0.00014224383674459507
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.05269477587144694,0.05,7.243038199470462e-05
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.06514762818211178,0.05,3.6670961514063024e-05
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.07760048049277662,0.05,1.8480304804388305e-05
appreciation_peer_target,Appreciation,Aversion,team_vs_peer_average,target_attainment,0.09005333280344147,0.05,9.278482862387857e-06
